date,realized_volatility
2024-03-31,0.015932150394152557
2024-04-01,0.023333892299219783
2024-04-02,0.04415466449152331
2024-04-03,0.027509510406528125
2024-04-04,0.026766345890987447
2024-04-05,0.03174559401510537
2024-04-06,0.016391399458518776
2024-04-07,0.01949262826490093
2024-04-08,0.026667287654886008
2024-04-09,0.028265774308211235
2024-04-10,0.03314426334068969
2024-04-11,0.027495693960798227
2024-04-12,0.03237076026440229
2024-04-13,0.06741324518160206
2024-04-14,0.04657064775277805
2024-04-15,0.03673939333384462
2024-04-16,0.03978138707605119
2024-04-17,0.0431902367702743
2024-04-18,0.03618853944612464
2024-04-19,0.0524685625022996
2024-04-20,0.02350881794795551
2024-04-21,0.019888338701056524
2024-04-22,0.02633326320308572
2024-04-23,0.018607921960548446
2024-04-24,0.025668678415530118
2024-04-25,0.024686662640777426
2024-04-26,0.02163846026865117
2024-04-27,0.021233600974814307
2024-04-28,0.015154378771001547
2024-04-29,0.023243365917740004
2024-04-30,0.03332680468172121
2024-05-01,0.04668867159113094
2024-05-02,0.03098263417011099
2024-05-03,0.031007845859915405
2024-05-04,0.02342264370092535
2024-05-05,0.018925353069325676
2024-05-06,0.02536967321800688
2024-05-07,0.025308464310297
2024-05-08,0.023874702825346802
2024-05-09,0.021918281323508825
2024-05-10,0.024910087832256376
2024-05-11,0.013022336121896879
2024-05-12,0.012947029625200994
2024-05-13,0.02347923120147462
2024-05-14,0.02559238770908733
2024-05-15,0.03149130292307286
2024-05-16,0.021151973023877262
2024-05-17,0.021857496648033815
2024-05-18,0.012584816821080858
2024-05-19,0.01601145123224518
2024-05-20,0.029352742508086702
2024-05-21,0.02303627931008244
2024-05-22,0.020444477948369125
2024-05-23,0.029342239003763287
2024-05-24,0.019867238772494716
2024-05-25,0.010600450206241108
2024-05-26,0.01177411666156522
2024-05-27,0.020692483257118043
2024-05-28,0.026702359506396343
2024-05-29,0.019658202098283135
2024-05-30,0.02129731479543501
2024-05-31,0.020373918578392183
2024-06-01,0.007663377849528646
2024-06-02,0.013535272791306594
2024-06-03,0.022560676320599896
2024-06-04,0.020424495662649037
2024-06-05,0.019418880925343687
2024-06-06,0.01538139340664474
2024-06-07,0.028639926290888643
2024-06-08,0.006724386320709072
2024-06-09,0.007541531328832172
2024-06-10,0.012824252209506507
2024-06-11,0.025848928484431707
2024-06-12,0.03169231160502478
2024-06-13,0.021978503296049372
2024-06-14,0.022744667100417254
2024-06-15,0.008688568924226538
2024-06-16,0.010297903268721842
2024-06-17,0.02400655951085691
2024-06-18,0.030954778884514495
2024-06-19,0.015532089703650232
2024-06-20,0.019632846429843493
2024-06-21,0.021333487603326904
2024-06-22,0.0064996092236416165
2024-06-23,0.010346971644943775
2024-06-24,0.03233585797683454
2024-06-25,0.02625447395199106
2024-06-26,0.019141605560097447
2024-06-27,0.01869521238450267
2024-06-28,0.01974171315339249
2024-06-29,0.010329741614460776
2024-06-30,0.018215947610530612
2024-07-01,0.018313031251821703
2024-07-02,0.014894930542588874
2024-07-03,0.0223447621532062
2024-07-04,0.033664074039873815
2024-07-05,0.048820656450485146
2024-07-06,0.020195641184070023
2024-07-07,0.02220906480638248
2024-07-08,0.04531264619808089
2024-07-09,0.028401504407793952
2024-07-10,0.025587288369541387
2024-07-11,0.031180238501373303
2024-07-12,0.02385432858669051
2024-07-13,0.01831709217515325
2024-07-14,0.023732971866628084
2024-07-15,0.028513556827304946
2024-07-16,0.03194805190837111
2024-07-17,0.026613852856342896
2024-07-18,0.02265034716307072
2024-07-19,0.025149172115308333
2024-07-20,0.016620766606131036
2024-07-21,0.023308800915405752
2024-07-22,0.0200337656576657
2024-07-23,0.023491608789175243
2024-07-24,0.02091665462752337
2024-07-25,0.02902993101053182
2024-07-26,0.02079086382033289
2024-07-27,0.03606763958855436
2024-07-28,0.016816861892282823
2024-07-29,0.027312704792040777
2024-07-30,0.023121888965983987
2024-07-31,0.02350248917191634
2024-08-01,0.028874756450511904
2024-08-02,0.034598739505907146
2024-08-03,0.029304008011899106
2024-08-04,0.031700510841542066
2024-08-05,0.11516126975066977
2024-08-06,0.04613867331795975
2024-08-07,0.037463673154135485
2024-08-08,0.052145745160428365
2024-08-09,0.03925087353190163
2024-08-10,0.01723084655816742
2024-08-11,0.025574551705846358
2024-08-12,0.04287394178084968
2024-08-13,0.029391258924668266
2024-08-14,0.028344167862522123
2024-08-15,0.033630864737281
2024-08-16,0.030280187417666294
2024-08-17,0.01127650375228125
2024-08-18,0.017591137041623357
2024-08-19,0.024939450286134434
2024-08-20,0.02688179402785673
2024-08-21,0.028826472839518415
2024-08-22,0.022427826640938373
2024-08-23,0.03247603882315182
2024-08-24,0.015518042305486623
2024-08-25,0.013561795659262578
2024-08-26,0.02008421628770144
2024-08-27,0.038767619561655565
2024-08-28,0.03658786030950482
2024-08-29,0.027186903210099807
2024-08-30,0.02534789032058293
2024-08-31,0.009592904079266893
2024-09-01,0.024512661446493507
2024-09-02,0.022610984518045198
2024-09-03,0.020513307788709904
2024-09-04,0.03911545796699172
2024-09-05,0.031471293546106206
2024-09-06,0.03864337100305963
2024-09-07,0.016171797150615293
2024-09-08,0.02130907889408639
2024-09-09,0.028469470855973435
2024-09-10,0.024516182112312074
2024-09-11,0.031140858437002674
2024-09-12,0.024745283922283725
2024-09-13,0.02183083184885418
2024-09-14,0.012469293277448857
2024-09-15,0.01689185572336966
2024-09-16,0.02333467021849185
2024-09-17,0.02746574428718574
2024-09-18,0.030145356194101833
2024-09-19,0.0251048090131437
2024-09-20,0.0220456018254294
2024-09-21,0.010679467109853555
2024-09-22,0.01673375078381013
2024-09-23,0.02270782277305101
2024-09-24,0.021282058177674642
2024-09-25,0.019387334021101266
2024-09-26,0.023222291359594756
2024-09-27,0.017149801192874767
2024-09-28,0.010439148805606365
2024-09-29,0.009956005628959503
2024-09-30,0.021701949401452918
2024-10-01,0.028536679980010787
2024-10-02,0.032557195846371116
2024-10-03,0.025339445551319142
2024-10-04,0.020962440787586984
2024-10-05,0.008853820926528753
2024-10-06,0.011738566173951068
2024-10-07,0.02518628182895201
2024-10-08,0.021492093124376128
2024-10-09,0.01890899607730153
2024-10-10,0.02277742323426369
2024-10-11,0.019875776169485174
2024-10-12,0.012536065761667263
2024-10-13,0.014913343036352257
2024-10-14,0.023217705638766517
2024-10-15,0.03205703859853085
2024-10-16,0.02272970371030201
2024-10-17,0.018888494020614773
2024-10-18,0.01950129481085226
2024-10-19,0.0074281806684437434
2024-10-20,0.011236756357854484
2024-10-21,0.02114515440349811
2024-10-22,0.020467573188172057
2024-10-23,0.019828324057443187
2024-10-24,0.018161072843447812
2024-10-25,0.032105258343745204
2024-10-26,0.011118318524976597
2024-10-27,0.010489153860048254
2024-10-28,0.020582433812026017
2024-10-29,0.02532794806255203
2024-10-30,0.023494161792799468
2024-10-31,0.021688385314948745
2024-11-01,0.030179487835292035
2024-11-02,0.011849254656242326
2024-11-03,0.020725774078509996
2024-11-04,0.02330297303485969
2024-11-05,0.025929791851732494
2024-11-06,0.04183127074939776
2024-11-07,0.02312149564090914
2024-11-08,0.01997036297747211
2024-11-09,0.008391118015617744
