ticks,volume,cost,status,open,low,high,close,date_time
1.68699E+12,3347.0165,88841580,ok,26596.5,26316,26682,26602.5,2023/6/17 8:00
1.68708E+12,3782.953077,100147220,ok,26603,26267.5,26710,26444,2023/6/18 8:00
1.68716E+12,10545.61998,281796160,ok,26444,26310.5,27188,26841.5,2023/6/19 8:00
1.68725E+12,22065.40464,617794170,ok,26841,26660,29085.5,28886,2023/6/20 8:00
1.68733E+12,30123.69596,900387430,ok,28884,28819.5,30850,30101,2023/6/21 8:00
1.68742E+12,16294.98248,489140520,ok,30101,29544,30367,29936.5,2023/6/22 8:00
1.68751E+12,21245.07386,651828110,ok,29937,29915,31492,30596.5,2023/6/23 8:00
1.68759E+12,5516.172696,169357720,ok,30596.5,30285,31070.5,30767,2023/6/24 8:00
1.68768E+12,7915.061016,240712580,ok,30767,29988,30803.5,30424.5,2023/6/25 8:00
1.68777E+12,10617.18081,321714500,ok,30424.5,29929.5,30661.5,30418.5,2023/6/26 8:00
1.68785E+12,11528.67071,353050610,ok,30419,30174,31039,30203,2023/6/27 8:00
1.68794E+12,11878.90396,358897850,ok,30202.5,29850,30516,30350,2023/6/28 8:00
1.68803E+12,21878.65408,671935000,ok,30350,30257,31332.5,30764.5,2023/6/29 8:00
1.68811E+12,24462.16972,743802090,ok,30765,29456,31144,30478,2023/6/30 8:00
1.6882E+12,2458.049035,75154160,ok,30479.5,30444.5,30677.5,30529.5,2023/7/1 8:00
1.68828E+12,6259.579638,191624840,ok,30529,30189,30824.5,30688,2023/7/2 8:00
1.68837E+12,9670.062571,299835190,ok,30688.5,30598,31421,30926,2023/7/3 8:00
1.68846E+12,5673.705658,175335180,ok,30926,30651.5,31157,30786,2023/7/4 8:00
1.68854E+12,9286.197487,283440780,ok,30786,30217,30883,30817.5,2023/7/5 8:00
1.68863E+12,19444.29299,592643590,ok,30818,29718,31561.5,30022,2023/7/6 8:00
1.68872E+12,7036.28709,212853520,ok,30018,29980,30465,30209,2023/7/7 8:00
1.6888E+12,3265.1368,98788330,ok,30209.5,30055.5,30415,30281.5,2023/7/8 8:00
1.68889E+12,3639.784435,109892340,ok,30282.5,29962.5,30457,30120,2023/7/9 8:00
1.68898E+12,9647.016741,294146330,ok,30119.5,30014.5,31073.5,30560,2023/7/10 8:00
1.68906E+12,6928.498742,212059870,ok,30560,30323,30874,30767.5,2023/7/11 8:00
1.68915E+12,10280.06994,314295270,ok,30767.5,30220,31036,30365.5,2023/7/12 8:00
1.68924E+12,18691.38844,582893960,ok,30365.5,30347,31887.5,31118,2023/7/13 8:00
1.68932E+12,12253.7312,375814050,ok,31118,29917,31392.5,30333,2023/7/14 8:00
1.68941E+12,2420.898063,73325000,ok,30333,30085,30375,30284,2023/7/15 8:00
1.68949E+12,2830.109986,85800570,ok,30283.5,30152.5,30457,30288,2023/7/16 8:00
1.68958E+12,8213.288081,246868820,ok,30289,29668.5,30337.5,29970.5,2023/7/17 8:00
1.68967E+12,6212.959298,185719010,ok,29971,29495,30210.5,30017,2023/7/18 8:00
1.68975E+12,6371.77676,191293760,ok,30016.5,29776,30275.5,30223.5,2023/7/19 8:00
1.68984E+12,8984.579274,268918090,ok,30223.5,29580,30438,29772.5,2023/7/20 8:00
1.68993E+12,5091.417062,152129480,ok,29772.5,29743.5,30072.5,29942,2023/7/21 8:00
1.69001E+12,2777.261782,82885260,ok,29941.5,29637.5,29987.5,29922,2023/7/22 8:00
1.6901E+12,4936.974407,148132820,ok,29922,29662,30359,29833.5,2023/7/23 8:00
1.69019E+12,8846.373145,258059860,ok,29833.5,28868,29834,29149,2023/7/24 8:00
1.69027E+12,4851.175034,141801440,ok,29149,29088,29409,29210.5,2023/7/25 8:00
1.69036E+12,6284.86036,184767130,ok,29210,29160.5,29686.5,29424,2023/7/26 8:00
1.69044E+12,7461.584569,218622510,ok,29424,29088,29584,29135,2023/7/27 8:00
1.69053E+12,4486.918772,131568590,ok,29135,29134,29550,29303,2023/7/28 8:00
1.69062E+12,1203.751011,35298440,ok,29303,29272.5,29393,29312,2023/7/29 8:00
1.6907E+12,4554.352458,133536940,ok,29312,29036,29540,29394.5,2023/7/30 8:00
1.69079E+12,7370.520876,214714400,ok,29393.5,28674.5,29484,28937,2023/7/31 8:00
1.69088E+12,13628.68489,399391570,ok,28936.5,28577.5,30062.5,29583,2023/8/1 8:00
1.69096E+12,8989.799247,262948690,ok,29583,28918.5,29620.5,29036.5,2023/8/2 8:00
1.69105E+12,7148.874908,208908390,ok,29036,28963.5,29422.5,29199.5,2023/8/3 8:00
1.69114E+12,5348.228773,155645440,ok,29199,28764,29323.5,29027.5,2023/8/4 8:00
1.69122E+12,1645.050763,47778990,ok,29027,28971.5,29096.5,29082.5,2023/8/5 8:00
1.69131E+12,3229.467998,93918240,ok,29082,28980.5,29196.5,29060.5,2023/8/6 8:00
1.6914E+12,6383.495376,185129270,ok,29060,28680.5,29312.5,29160,2023/8/7 8:00
1.69148E+12,12621.51021,375243060,ok,29160,29152,30252,29824,2023/8/8 8:00
1.69157E+12,7075.823813,210335600,ok,29824,29359,30136,29497,2023/8/9 8:00
1.69165E+12,4897.46439,144315750,ok,29496.5,29310.5,29727.5,29385,2023/8/10 8:00
1.69174E+12,3557.346677,104559140,ok,29385.5,29226,29541,29407,2023/8/11 8:00
1.69183E+12,1419.377938,41761700,ok,29406.5,29359,29476,29394.5,2023/8/12 8:00
1.69191E+12,2775.321079,81330390,ok,29394,29075.5,29457,29402.5,2023/8/13 8:00
1.692E+12,5565.806809,163999500,ok,29402.5,29235.5,29678.5,29380,2023/8/14 8:00
1.69209E+12,5105.780509,149488500,ok,29380,29059.5,29478,29183,2023/8/15 8:00
1.69217E+12,9781.634973,282096880,ok,29177.5,28303,29217.5,28590,2023/8/16 8:00
1.69226E+12,51714.46737,1373140570,ok,28590,24100,28600,26404.5,2023/8/17 8:00
1.69235E+12,17306.56632,452155850,ok,26404.5,25579.5,26608.5,25900.5,2023/8/18 8:00
1.69243E+12,5042.634424,131426000,ok,25900,25868,26262.5,26078,2023/8/19 8:00
1.69252E+12,3530.549744,92227350,ok,26078.5,25970,26298.5,26015.5,2023/8/20 8:00
1.6926E+12,7357.31533,191570550,ok,26015,25808.5,26266,26100.5,2023/8/21 8:00
1.69269E+12,10274.60031,266022430,ok,26101,25313.5,26179.5,26056,2023/8/22 8:00
1.69278E+12,14213.89262,375040730,ok,26056,25801,26895.5,26477,2023/8/23 8:00
1.69286E+12,11516.41792,300909650,ok,26476.5,25860.5,26569.5,25962,2023/8/24 8:00
1.69295E+12,8382.354213,218249110,ok,25962,25767,26300,26042.5,2023/8/25 8:00
1.69304E+12,1137.017609,29592070,ok,26042,25972.5,26065.5,26039.5,2023/8/26 8:00
1.69312E+12,3112.107174,80956760,ok,26039,25866,26168.5,25912.5,2023/8/27 8:00
1.69321E+12,5492.314327,143083810,ok,25912,25847.5,26231.5,25994.5,2023/8/28 8:00
1.6933E+12,29729.8678,813251030,ok,25994.5,25909,28150,27439.5,2023/8/29 8:00
1.69338E+12,7642.113494,208332620,ok,27439,27019.5,27500,27253.5,2023/8/30 8:00
1.69347E+12,17993.71437,475576590,ok,27253,25647.5,27591,25975,2023/8/31 8:00
1.69356E+12,10919.53362,281194210,ok,25975,25316,26134.5,25785,2023/9/1 8:00
1.69364E+12,2275.326335,58836300,ok,25785,25764,25978.5,25954,2023/9/2 8:00
1.69373E+12,3395.903861,88182670,ok,25954.5,25806,26138,25959,2023/9/3 8:00
1.69381E+12,5337.178926,137743460,ok,25959,25556.5,26008.5,25722,2023/9/4 8:00
1.6939E+12,5377.506236,138493190,ok,25722,25619,25890,25714.5,2023/9/5 8:00
1.69399E+12,7848.873742,201565940,ok,25714.5,25358.5,26072.5,25760.5,2023/9/6 8:00
1.69407E+12,11785.01743,307693500,ok,25760.5,25605,26443.5,26254.5,2023/9/7 8:00
1.69416E+12,6094.056858,157780740,ok,26254.5,25640,26268.5,25876,2023/9/8 8:00
1.69425E+12,1626.533577,42048230,ok,25875,25750,25941.5,25849.5,2023/9/9 8:00
1.69433E+12,5268.978439,135898080,ok,25850,25570.5,26021.5,25808.5,2023/9/10 8:00
1.69442E+12,21095.18669,535892000,ok,25809,24902,25985,25822,2023/9/11 8:00
1.69451E+12,14916.19839,389396840,ok,25822.5,25736.5,26611,25881.5,2023/9/12 8:00
1.69459E+12,8856.369706,232438480,ok,25881.5,25867.5,26548,26347,2023/9/13 8:00
1.69468E+12,10174.58189,270527140,ok,26347.5,26277.5,26850,26578,2023/9/14 8:00
1.69476E+12,9510.320482,252214180,ok,26578,26234,26895,26495.5,2023/9/15 8:00
1.69485E+12,2410.708433,63964830,ok,26495,26438,26628,26504,2023/9/16 8:00
1.69494E+12,4838.494272,128642020,ok,26504.5,26392.5,26818,26718,2023/9/17 8:00
1.69502E+12,11792.47039,318432130,ok,26718.5,26650,27429.5,26855,2023/9/18 8:00
1.69511E+12,11438.71517,311146600,ok,26857,26857,27496.5,27112.5,2023/9/19 8:00
1.6952E+12,8843.545456,239429810,ok,27112,26803,27308.5,26994.5,2023/9/20 8:00
1.69528E+12,8780.862835,233805370,ok,26994.5,26379.5,27017.5,26676.5,2023/9/21 8:00
1.69537E+12,4018.319985,106964140,ok,26676.5,26502.5,26746,26592.5,2023/9/22 8:00
1.69546E+12,1088.203233,28931040,ok,26593,26555,26634,26572,2023/9/23 8:00
1.69554E+12,8307.74585,218628820,ok,26571.5,25990.5,26736,26192.5,2023/9/24 8:00
1.69563E+12,5913.808804,155117780,ok,26192,25996,26447,26273,2023/9/25 8:00
1.69572E+12,6326.732221,165776940,ok,26273,26085,26324.5,26239,2023/9/26 8:00
1.6958E+12,13457.94441,356123870,ok,26239,26105,26845,26444.5,2023/9/27 8:00
1.69589E+12,16386.66769,441791040,ok,26445,26381.5,27317.5,27172,2023/9/28 8:00
1.69597E+12,7159.541081,193041730,ok,27172.5,26680.5,27173,26940.5,2023/9/29 8:00
1.69606E+12,2136.708555,57757390,ok,26940,26920.5,27166.5,27129,2023/9/30 8:00
1.69615E+12,11709.2845,326211820,ok,27129,27051.5,28473.5,28320.5,2023/10/1 8:00
1.69623E+12,14250.53313,398945300,ok,28322.5,27318.5,28609,27560.5,2023/10/2 8:00
1.69632E+12,9729.296514,266493140,ok,27560,27104,27650,27449.5,2023/10/3 8:00
1.69641E+12,6280.450577,173434830,ok,27449.5,27340,27903,27622.5,2023/10/4 8:00
1.69649E+12,11989.35398,332066410,ok,27622.5,27370,28125,27646,2023/10/5 8:00
1.69658E+12,12738.64353,354106350,ok,27646,27175.5,28325,27908,2023/10/6 8:00
1.69667E+12,2134.212165,59695420,ok,27908,27880,28105.5,27931.5,2023/10/7 8:00
1.69675E+12,4177.70056,116579140,ok,27931.5,27712.5,28025.5,27842.5,2023/10/8 8:00
1.69684E+12,11392.57585,313590170,ok,27842,27267.5,27857.5,27658.5,2023/10/9 8:00
1.69692E+12,8395.692668,229396570,ok,27658.5,26971,27746.5,27025.5,2023/10/10 8:00
1.69701E+12,14225.48883,383337020,ok,27025,26540.5,27347.5,26814,2023/10/11 8:00
1.6971E+12,7927.349604,212085210,ok,26814.5,26544.5,26945.5,26873,2023/10/12 8:00
1.69718E+12,8240.350687,221434670,ok,26873,26684.5,27139.5,26872,2023/10/13 8:00
1.69727E+12,1157.131901,31111620,ok,26874.5,26808.5,26959.5,26896,2023/10/14 8:00
1.69736E+12,11096.06299,305581360,ok,26896.5,26823.5,28002.5,27849,2023/10/15 8:00
1.69744E+12,39948.36798,1142525940,ok,27849.5,27652.5,30555,28442.5,2023/10/16 8:00
1.69753E+12,21573.22273,614906740,ok,28445.5,28143.5,29032,28519.5,2023/10/17 8:00
1.69762E+12,7728.502605,218832090,ok,28516,28115,28615,28340.5,2023/10/18 8:00
1.6977E+12,17793.73451,514366340,ok,28340,28297,29441.5,29273.5,2023/10/19 8:00
1.69779E+12,17675.01995,524709070,ok,29273.5,29271,30283.5,29722,2023/10/20 8:00
1.69788E+12,8731.037732,261975540,ok,29722,29654,30406,29850.5,2023/10/21 8:00
1.69796E+12,18477.80084,562861320,ok,29850.5,29734.5,31053,30534,2023/10/22 8:00
1.69805E+12,68551.58138,2253292890,ok,30533.5,30368.5,35686,34033.5,2023/10/23 8:00
1.69813E+12,36392.5342,1239325520,ok,34032.5,33255,34902.5,33877.5,2023/10/24 8:00
1.69822E+12,20073.7973,694490360,ok,33878,33803,35178.5,34683,2023/10/25 8:00
1.69831E+12,22167.37513,756521980,ok,34683,33750,34775.5,33970,2023/10/26 8:00
1.69839E+12,14216.33433,482401200,ok,33970,33366,34259,34074,2023/10/27 8:00
1.69848E+12,3874.525246,132472150,ok,34075,33954.5,34551,34118,2023/10/28 8:00
1.69857E+12,7491.386453,258242920,ok,34118,34118,34788,34216.5,2023/10/29 8:00
1.69865E+12,11665.84413,402804340,ok,34216.5,34071.5,34897.5,34166,2023/10/30 8:00
1.69874E+12,7140.634602,245921650,ok,34165.5,34051,34750,34475,2023/10/31 8:00
1.69883E+12,22999.80852,806189630,ok,34474.5,34102,36030,35324,2023/11/1 8:00
1.69891E+12,22318.13386,776351650,ok,35324,34320.5,35522.5,34492,2023/11/2 8:00
1.699E+12,11035.18547,381211370,ok,34492,34135,35050,34800,2023/11/3 8:00
1.69908E+12,4987.736691,174783320,ok,34800.5,34687.5,35366,35216.5,2023/11/4 8:00
1.69917E+12,9516.947963,332984940,ok,35216.5,34495,35448.5,34960.5,2023/11/5 8:00
1.69926E+12,8357.071312,292912840,ok,34961,34823.5,35312,34959,2023/11/6 8:00
1.69934E+12,13957.95489,491105680,ok,34959,34540,35928.5,35240,2023/11/7 8:00
1.69943E+12,18108.28596,650862750,ok,35240,35114.5,36902,36565.5,2023/11/8 8:00
1.69952E+12,32848.36408,1212860930,ok,36565.5,35586.5,38100,36465.5,2023/11/9 8:00
1.6996E+12,12210.51908,452595090,ok,36465.5,36339,37573,37035.5,2023/11/10 8:00
1.69969E+12,4762.104207,176318480,ok,37035,36656.5,37303,37152.5,2023/11/11 8:00
1.69978E+12,4607.25561,170936990,ok,37153,36795,37461,36981.5,2023/11/12 8:00
1.69986E+12,9307.618157,341353300,ok,36981,36211,37059.5,36704.5,2023/11/13 8:00
1.69995E+12,19754.98898,708775640,ok,36705,34659.5,36768,35602,2023/11/14 8:00
1.70004E+12,20910.61474,776086000,ok,35600.5,35600.5,38009,37477.5,2023/11/15 8:00
1.70012E+12,23161.48145,844084150,ok,37477.5,35509,37577.5,36250.5,2023/11/16 8:00
1.70021E+12,11086.47895,402948890,ok,36250.5,35867,36888,36429,2023/11/17 8:00
1.70029E+12,3243.131867,118683600,ok,36429,36378,36849.5,36629.5,2023/11/18 8:00
1.70038E+12,5338.466026,197844780,ok,36629.5,36412.5,37541.5,37273.5,2023/11/19 8:00
1.70047E+12,14749.83746,550644660,ok,37277,36700,37787,37289.5,2023/11/20 8:00
1.70055E+12,23359.15022,857066290,ok,37294.5,35625.5,37521.5,36460,2023/11/21 8:00
1.70064E+12,12589.53655,467686660,ok,36460,36250,37887.5,37399.5,2023/11/22 8:00
1.70073E+12,10764.90551,401986070,ok,37400,36882.5,37681.5,37562,2023/11/23 8:00
1.70081E+12,16943.21397,641973300,ok,37562,37452.5,38473.5,37840,2023/11/24 8:00
1.7009E+12,1754.858541,66269480,ok,37840,37628,37924,37823,2023/11/25 8:00
1.70099E+12,7588.618148,284150730,ok,37823,37048.5,37846,37302.5,2023/11/26 8:00
1.70107E+12,11258.87301,416864080,ok,37302.5,36729.5,37475.5,37110.5,2023/11/27 8:00
1.70116E+12,12318.67918,466590210,ok,37111,36932.5,38431,38138,2023/11/28 8:00
1.70124E+12,8594.392806,326584970,ok,38140,37581,38499.5,37808.5,2023/11/29 8:00
1.70133E+12,10535.20773,399423300,ok,37808.5,37480,38390,38281.5,2023/11/30 8:00
1.70142E+12,14566.51735,563345530,ok,38282,38228.5,39159.5,38749.5,2023/12/1 8:00
1.7015E+12,9549.623584,375869390,ok,38749,38688,39885.5,39518,2023/12/2 8:00
1.70159E+12,15630.64111,634556400,ok,39517.5,39415,41783,41466,2023/12/3 8:00
1.70168E+12,16510.16925,688914550,ok,41466.5,41130.5,42441,41538.5,2023/12/4 8:00
1.70176E+12,29962.64448,1299233050,ok,41540,41450,44500,43706,2023/12/5 8:00
1.70185E+12,11410.42557,501167040,ok,43697.5,43385.5,44300,43899.5,2023/12/6 8:00
1.70194E+12,17534.86307,760551170,ok,43899.5,42850.5,43936.5,43194,2023/12/7 8:00
1.70202E+12,12302.37947,540116870,ok,43194.5,43089,44756.5,44222,2023/12/8 8:00
1.70211E+12,5261.624418,231097230,ok,44222,43596,44237.5,43990,2023/12/9 8:00
1.7022E+12,20725.58139,876765370,ok,43986,40298.5,44059,42132.5,2023/12/10 8:00
1.70228E+12,21279.12653,881575430,ok,42133,40193.5,42494,41913,2023/12/11 8:00
1.70237E+12,14977.26798,618037530,ok,41912.5,40591,42102.5,41092.5,2023/12/12 8:00
1.70245E+12,13811.56515,585339040,ok,41092.5,40953.5,43486.5,42925.5,2023/12/13 8:00
1.70254E+12,20710.56503,884153070,ok,42930.5,41378.5,43428,42749,2023/12/14 8:00
1.70263E+12,10215.24953,431354170,ok,42749,41615.5,43059.5,42214,2023/12/15 8:00
1.70271E+12,5171.182852,218488470,ok,42214.5,41760,42726,41873,2023/12/16 8:00
1.7028E+12,9555.353725,396571940,ok,41872.5,40756,42403,41105,2023/12/17 8:00
1.70289E+12,15184.64543,636914650,ok,41104.5,40528,43477.5,43057,2023/12/18 8:00
1.70297E+12,11332.59524,481796820,ok,43057.5,41809,43275,42923,2023/12/19 8:00
1.70306E+12,14855.87711,648485040,ok,42923.5,42677.5,44350.5,43788,2023/12/20 8:00
1.70315E+12,16526.40777,725538670,ok,43785.5,43389.5,44455.5,43615.5,2023/12/21 8:00
1.70323E+12,8492.193686,371290920,ok,43615.5,43350.5,44103,43603.5,2023/12/22 8:00
1.70332E+12,3120.051919,136413080,ok,43604,43478,43985.5,43686.5,2023/12/23 8:00
1.7034E+12,5355.336209,231362470,ok,43687,42565.5,43909.5,43248,2023/12/24 8:00
1.70349E+12,7428.703782,321601830,ok,43248.5,42577.5,43843,42794,2023/12/25 8:00
1.70358E+12,8936.066701,377860280,ok,42795.5,41629,42842.5,42480,2023/12/26 8:00
1.70366E+12,10631.48035,459073260,ok,42480.5,42428,43854.5,43105.5,2023/12/27 8:00
1.70375E+12,15167.9083,645778850,ok,43105.5,42159.5,43238.5,42343.5,2023/12/28 8:00
1.70384E+12,14935.40616,632285860,ok,42343.5,41241,43159,41995,2023/12/29 8:00
1.70392E+12,7581.056641,319878170,ok,41994.5,41559.5,42686.5,42556.5,2023/12/30 8:00
1.70401E+12,5462.148865,232249650,ok,42557.5,42071,42911.5,42520,2023/12/31 8:00
1.7041E+12,15014.14828,667323150,ok,42519.5,42477.5,45742,45537,2024/1/1 8:00
1.70418E+12,14508.44504,657658550,ok,45538,44664.5,45970,45060,2024/1/2 8:00
1.70427E+12,33649.41025,1440629670,ok,45061,40156,45549.5,42806.5,2024/1/3 8:00
1.70436E+12,21528.16211,942134360,ok,42807,42150,44822.5,43847,2024/1/4 8:00
1.70444E+12,14691.38054,643717220,ok,43847.5,43121,44430,43701,2024/1/5 8:00
1.70453E+12,3630.006268,159454290,ok,43701,43572,44289.5,44107,2024/1/6 8:00
1.70461E+12,8586.422692,377301990,ok,44107,43209,44510,43998,2024/1/7 8:00
1.7047E+12,23084.18089,1059473740,ok,43998,43667,47348,46885.5,2024/1/8 8:00
1.70479E+12,24519.58534,1138621370,ok,46885,44700,48050,45781,2024/1/9 8:00
1.70487E+12,40905.38694,1875511120,ok,45781,44320.5,47738,46128,2024/1/10 8:00
1.70496E+12,30692.1136,1440740840,ok,46131.5,45598.5,49070,46045,2024/1/11 8:00
1.70505E+12,30272.66849,1332553610,ok,46046.5,41405,46265.5,43076,2024/1/12 8:00
1.70513E+12,6514.5186,279116420,ok,43076.5,42503,43245,42997.5,2024/1/13 8:00
1.70522E+12,6711.761654,285167090,ok,43001,41693.5,43065,42698,2024/1/14 8:00
1.70531E+12,6867.089945,293167430,ok,42698,42151,43356,42750,2024/1/15 8:00
1.70539E+12,8477.539525,363900570,ok,42753,42041,43584.5,42640.5,2024/1/16 8:00
1.70548E+12,7156.624684,305117290,ok,42637,42180,42936,42885.5,2024/1/17 8:00
1.70556E+12,15603.04627,647747610,ok,42885.5,40611,42892.5,41231,2024/1/18 8:00
1.70565E+12,9151.072265,377191190,ok,41231,40258,42165,41637.5,2024/1/19 8:00
1.70574E+12,1979.350328,82377290,ok,41637,41450,41838,41629.5,2024/1/20 8:00
1.70582E+12,3613.292625,149471790,ok,41630,40658,41868,40992,2024/1/21 8:00
1.70591E+12,12986.92801,522000460,ok,41000.5,39377,41208,39747.5,2024/1/22 8:00
1.706E+12,15736.19946,617294900,ok,39747,38521.5,40240,39950.5,2024/1/23 8:00
1.70608E+12,7755.629067,309963060,ok,39957,39480.5,40541,40124,2024/1/24 8:00
1.70617E+12,9088.036507,363190840,ok,40124,39541.5,40295,39983.5,2024/1/25 8:00
1.70626E+12,12080.61801,498978870,ok,39984,39976,42246,41727,2024/1/26 8:00
1.70634E+12,4807.433534,202867730,ok,41726.5,41404,42843.5,42408.5,2024/1/27 8:00
1.70643E+12,6701.920096,282853040,ok,42409,41614,42716,42055,2024/1/28 8:00
1.70652E+12,9644.348993,413841760,ok,42055,41814.5,43796,43381.5,2024/1/29 8:00
1.7066E+12,10422.92634,451582710,ok,43382,42654,43872,43041,2024/1/30 8:00
1.70669E+12,12935.48874,552968400,ok,43045,41846.5,43750,42149.5,2024/1/31 8:00
1.70677E+12,9020.090312,386113450,ok,42150,41917.5,43429.5,43082,2024/2/1 8:00
1.70686E+12,7106.95053,305760250,ok,43082,42545.5,43470.5,43055,2024/2/2 8:00
1.70695E+12,2175.121147,93566740,ok,43055,42725.5,43264.5,42831,2024/2/3 8:00
1.70703E+12,4168.212085,178027970,ok,42827,42195,43145,43051,2024/2/4 8:00
1.70712E+12,7274.69471,311802860,ok,43053.5,42280.5,43547.5,42849,2024/2/5 8:00
1.70721E+12,5112.079907,219893210,ok,42849,42637,43371.5,42882,2024/2/6 8:00
1.70729E+12,10070.12173,441719850,ok,42882.5,42823,44799.5,44529,2024/2/7 8:00
1.70738E+12,18079.3962,822392190,ok,44529,44529,46456.5,46236,2024/2/8 8:00
1.70747E+12,15034.15232,710262510,ok,46235.5,46235.5,48215.5,47191,2024/2/9 8:00
1.70755E+12,6346.992032,303727750,ok,47191.5,46905.5,48632.5,48247.5,2024/2/10 8:00
1.70764E+12,5714.369139,275719380,ok,48248,47800.5,48861.5,48227,2024/2/11 8:00
1.70772E+12,14769.8612,731019870,ok,48227.5,47735,50437.5,50043.5,2024/2/12 8:00
1.70781E+12,11705.21274,577356390,ok,50044.5,48337,50281,49881.5,2024/2/13 8:00
1.7079E+12,18222.54441,939490650,ok,49886.5,49790,52580.5,51850.5,2024/2/14 8:00
1.70798E+12,14842.92806,773564420,ok,51850,51371,52861.5,51810.5,2024/2/15 8:00
1.70807E+12,7731.172826,402363260,ok,51810,51642.5,52642,51947.5,2024/2/16 8:00
1.70816E+12,6641.870681,341275830,ok,51947.5,50670.5,52055.5,51691.5,2024/2/17 8:00
1.70824E+12,4648.638154,242140210,ok,51695.5,51588.5,52544.5,52430,2024/2/18 8:00
1.70833E+12,6062.518812,315088260,ok,52430.5,51328.5,52492.5,51862,2024/2/19 8:00
1.70842E+12,14014.50898,728099890,ok,51862.5,50784,53103.5,51565.5,2024/2/20 8:00
1.7085E+12,13378.88579,685807650,ok,51565,50561,52000,51844,2024/2/21 8:00
1.70859E+12,12122.25008,622688690,ok,51843.5,50855.5,52100,50885.5,2024/2/22 8:00
1.70868E+12,7290.433803,371463710,ok,50885.5,50455.5,51316,51068.5,2024/2/23 8:00
1.70876E+12,3540.105327,182311580,ok,51068.5,50971.5,51891,51762.5,2024/2/24 8:00
1.70885E+12,4184.626573,215906650,ok,51762,51291,51997.5,51293.5,2024/2/25 8:00
1.70893E+12,25025.5293,1364323670,ok,51293.5,50914,57470.5,56130,2024/2/26 8:00
1.70902E+12,14477.3029,825788960,ok,56126,56120,58465,58349,2024/2/27 8:00
1.70911E+12,43860.67365,2679067000,ok,58349,58254.5,64340,62738,2024/2/28 8:00
1.70919E+12,20973.91607,1298717330,ok,62740,60428,63628.5,61465,2024/2/29 8:00
1.70928E+12,11934.41535,741881460,ok,61473.5,61173.5,63215,62120,2024/3/1 8:00
1.70937E+12,4518.813523,279856130,ok,62120,61417.5,62291.5,61665.5,2024/3/2 8:00
1.70945E+12,10368.54278,654622780,ok,61665,61467,64426,64172,2024/3/3 8:00
1.70954E+12,29238.25142,1949731980,ok,64172,64124,68890.5,66329,2024/3/4 8:00
1.70963E+12,47575.87234,3083946000,ok,66307,59228,69393,66749.5,2024/3/5 8:00
1.70971E+12,22661.61718,1507025690,ok,66749,64713.5,68348.5,66454.5,2024/3/6 8:00
1.7098E+12,14409.57943,970484010,ok,66465,66422,68200,67418.5,2024/3/7 8:00
1.70988E+12,19982.90473,1364025120,ok,67418.5,66152,70360,68462,2024/3/8 8:00
1.70997E+12,5365.715109,370087550,ok,68462,68119,69853.5,69537,2024/3/9 8:00
1.71006E+12,13149.67199,913809200,ok,69537,67109.5,71541.5,71218,2024/3/10 8:00
1.71014E+12,18987.06233,1368839510,ok,71218.5,71176.5,72944.5,72189.5,2024/3/11 8:00
1.71023E+12,17048.0187,1217815390,ok,72213,68518,73426,72941,2024/3/12 8:00
1.71032E+12,9240.32321,675160860,ok,72941,71704,73895,73325.5,2024/3/13 8:00
1.7104E+12,30629.43685,2136687930,ok,73325,66680.5,73607.5,68388.5,2024/3/14 8:00
1.71049E+12,18520.6234,1263317030,ok,68388.5,65571,70627,69434.5,2024/3/15 8:00
1.71058E+12,13672.29832,910507830,ok,69437.5,64578.5,69437.5,65620.5,2024/3/16 8:00
1.71066E+12,8772.105065,592724470,ok,65623.5,65288,68971,68188,2024/3/17 8:00
1.71075E+12,15156.25623,1005926880,ok,68188.5,63561.5,68582.5,64683.5,2024/3/18 8:00
1.71084E+12,22401.58318,1412847780,ok,64683.5,60741.5,65771,62938,2024/3/19 8:00
1.71092E+12,18609.57057,1222343640,ok,62917.5,62053,68272,67030,2024/3/20 8:00
1.71101E+12,14784.47575,977798900,ok,67026.5,64516.5,67748,66193,2024/3/21 8:00
1.71109E+12,14240.5708,909559310,ok,66196,62282,66371,64594.5,2024/3/22 8:00
1.71118E+12,5781.73647,374663970,ok,64595,63825.5,66025.5,64627.5,2024/3/23 8:00
1.71127E+12,9788.128266,650221720,ok,64627,64522.5,67751,66868.5,2024/3/24 8:00
1.71135E+12,15282.25323,1065926120,ok,66868,66765,71611,70538.5,2024/3/25 8:00
1.71144E+12,9852.701405,692631500,ok,70549,69326.5,71337,69761,2024/3/26 8:00
1.71153E+12,12239.61347,853578550,ok,69772.5,68386.5,71929.5,70412.5,2024/3/27 8:00
1.71161E+12,12283.80232,867181880,ok,70415.5,69783.5,71617,69788.5,2024/3/28 8:00
1.7117E+12,8404.568375,587058150,ok,69789,69084.5,70688,69950.5,2024/3/29 8:00
1.71179E+12,3076.736342,215674530,ok,69950,69618,70541.5,70369,2024/3/30 8:00
1.71187E+12,6494.406904,457722590,ok,70373,68899.5,71488,69645.5,2024/3/31 8:00
1.71196E+12,13235.79565,902182680,ok,69645.5,65815,70150.5,66487.5,2024/4/1 8:00
1.71204E+12,12782.90755,838913690,ok,66488,64468,66734,66179.5,2024/4/2 8:00
1.71213E+12,7235.758124,477430000,ok,66188,65070.5,66964,66069,2024/4/3 8:00
